Entity,Code,Year,Hydropower (terawatt-hours),Solar (terawatt-hours),Wind (terawatt-hours),Other renewables (terawatt-hours)
Mexico,MEX,2014,38.89276889,0.221,6.426196667,7.136634289
Mexico,MEX,2015,30.89154056,0.246,8.745094722,7.441052465
Mexico,MEX,2016,30.69735306,0.252276111,10.37809472,7.32844
Mexico,MEX,2017,31.84765583,1.186506111,10.61978167,7.32445023
Mexico,MEX,2018,32.39511459,2.2428,12.62920683,6.480283932
Middle Africa,,1965,2.9220482,0,0,0
Middle Africa,,1966,3.093857,0,0,0
Middle Africa,,1967,3.5020538,0,0,0
Middle Africa,,1968,3.9815102,0,0,0
Middle Africa,,1969,4.319319,0,0,0
Middle Africa,,1970,4.784483,0,0,0
Middle Africa,,1971,5.19,0,0,0
Middle Africa,,1972,5.31,0,0,0
Middle Africa,,1973,5.756,0,0,0
Middle Africa,,1974,5.651,0,0,0
Middle Africa,,1975,6.207,0,0,0
Middle Africa,,1976,5.975,0,0,0
Middle Africa,,1977,6.132,0,0,0
Middle Africa,,1978,6.161,0,0,0
Middle Africa,,1979,6.299,0,0,0
Middle Africa,,1980,6.639,0,0,0
Middle Africa,,1981,7.012,0,0,0
Middle Africa,,1982,7.3,0,0,0
Middle Africa,,1983,7.709,0,0,0
Middle Africa,,1984,8.065,0,0,0
Middle Africa,,1985,9.145,0,0,0
Middle Africa,,1986,9.438,0,0,0
Middle Africa,,1987,9.454,0,0,0
Middle Africa,,1988,9.604,0,0,0
Middle Africa,,1989,11.446,0,0,0
Middle Africa,,1990,10.288,0,0,0.003
Middle Africa,,1991,9.976,0,0,0.008
Middle Africa,,1992,10.821,0,0,0.008
Middle Africa,,1993,10.213,0,0,0.008
Middle Africa,,1994,9.732,0,0,0.009
Middle Africa,,1995,10.831,0,0,0.009
Middle Africa,,1996,10.867,0,0,0.007
Middle Africa,,1997,10.138,0,0,0.007
Middle Africa,,1998,9.925,0,0,0.007
Middle Africa,,1999,10.329,0,0,0.007
Middle Africa,,2000,11.3598,0,0,0.007
Middle Africa,,2001,11.6228,0,0,0.007
Middle Africa,,2002,11.7011,0.0004,0,0.007
Middle Africa,,2003,12.1149,0.0005,0,0.008
Middle Africa,,2004,13.9772,0.0008,0,0.008
Middle Africa,,2005,14.4562,0.0012,0,0.008
Middle Africa,,2006,15.644,0.0016,0,0.651
Middle Africa,,2007,15.122,0.0045,0,0.084
Middle Africa,,2008,16.192,0.0078,0,0.086
Middle Africa,,2009,16.12,0.0102,0,0.08
Middle Africa,,2010,16.8208,0.0135,0,0.068
Middle Africa,,2011,17.124,0.0166,0,0.071
Middle Africa,,2012,16.9244,0.0199,0,0.074
Middle Africa,,2013,19.3679,0.0234,0,0.078
Middle Africa,,2014,20.4437,0.0284,0,0.083
Middle Africa,,2015,20.6856,0.0327,0,0.014
Middle Africa,,2016,21.5926,0.0372,0.0089,0.014
Middle Africa,,2017,24.85296849,0.044414514,0.008875683,0.013961749
Middle Africa,,2018,28.33170388,0.051282836,0.008875683,0.013961749
Middle East,,1965,2.345857,0,0,0
Middle East,,1966,2.5461166,0,0,0
Middle East,,1967,2.8287956,0,0,0
Middle East,,1968,3.0811522,0,0,0
Middle East,,1969,3.3959282,0,0,0
Middle East,,1970,3.57964,0,0,0
Middle East,,1971,3.7537712,0,0,0
Middle East,,1972,4.5680378,0,0,0
Middle East,,1973,3.7520978,0,0,0
Middle East,,1974,4.8225214,0,0,0
Middle East,,1975,5.4434914,0,0,0
Middle East,,1976,6.3300762,0,0,0
Middle East,,1977,7.1023044,0,0,0
Middle East,,1978,9.8246192,0,0,0
Middle East,,1979,9.631227,0,0,0
Middle East,,1980,9.6909674,0,0,0
Middle East,,1981,10.1877134,0,0,0
Middle East,,1982,10.5892326,0,0,0
Middle East,,1983,10.2042312,0,0,0
Middle East,,1984,10.3466464,0,0,0
Middle East,,1985,10.438,0,0,0
Middle East,,1986,11.076,0,0,0
Middle East,,1987,13.918097,0,0,0
Middle East,,1988,14.294097,0,0,0
Middle East,,1989,12.6202582,0,0,0
Middle East,,1990,15.2755222,0,0.001,0
Middle East,,1991,11.0154422,0,0.001,0
Middle East,,1992,17.8253242,0,0.001,0
Middle East,,1993,20.046829,0,0.001,0
Middle East,,1994,16.5490192,0,0.001,0
Middle East,,1995,18.716804,0,0.001,0
Middle East,,1996,18.697472,0,0.001,0
Middle East,,1997,16.0883132,0,0.003,0
Middle East,,1998,17.2088182,0,0.003,0
Middle East,,1999,11.8003082,0,0.038,0
Middle East,,2000,10.7283516,0,0.0395,0.003
Middle East,,2001,11.6202,0,0.0467,0.005
Middle East,,2002,16.8240728,0,0.0443,0.005
Middle East,,2003,18.5816746,0,0.0426,0.006
Middle East,,2004,23.1329558,0,0.0614,0.006
Middle East,,2005,23.9192712,0,0.086,0.005
Middle East,,2006,28.25476,0.0001,0.1394,0.006
Middle East,,2007,26.70531,0.0001,0.155,0.01
Middle East,,2008,13.690469,0.0035,0.2101,0.016
Middle East,,2009,12.116322,0.0448,0.2405,0.0507
Middle East,,2010,17.390324,0.0979385,0.2222,0.0802
Middle East,,2011,18.32824,0.227483,0.2258,0.2178
Middle East,,2012,21.407368,0.429933603,0.2166,0.2194
Middle East,,2013,23.360935,0.766215149,0.2281,0.1832
Middle East,,2014,19.943495,1.499202153,0.2158,0.233
Middle East,,2015,16.767386,2.38800456,0.3818,0.2093
Middle East,,2016,20.17054912,3.455738489,0.746328082,0.2607
Middle East,,2017,20.78806627,4.40988931,0.87322821,0.261310383
Middle East,,2018,15.19050007,6.121153586,1.060385954,0.261310383
Morocco,MAR,1965,1.213,0,0,0
Morocco,MAR,1966,1.054,0,0,0
Morocco,MAR,1967,0.932,0,0,0
Morocco,MAR,1968,1.058,0,0,0
Morocco,MAR,1969,1.368,0,0,0
Morocco,MAR,1970,1.346,0,0,0
Morocco,MAR,1971,1.52,0,0,0
Morocco,MAR,1972,1.596,0,0,0
Morocco,MAR,1973,1.192,0,0,0
Morocco,MAR,1974,1.337,0,0,0
Morocco,MAR,1975,1.016,0,0,0
Morocco,MAR,1976,0.998,0,0,0
Morocco,MAR,1977,1.365,0,0,0
Morocco,MAR,1978,1.416,0,0,0
Morocco,MAR,1979,1.582,0,0,0
Morocco,MAR,1980,1.515,0,0,0
Morocco,MAR,1981,1.024,0,0,0
Morocco,MAR,1982,0.572,0,0,0
Morocco,MAR,1983,0.481,0,0,0
Morocco,MAR,1984,0.366,0,0,0
Morocco,MAR,1985,0.486,0,0,0
Morocco,MAR,1986,0.643,0,0,0
Morocco,MAR,1987,0.825,0,0,0
Morocco,MAR,1988,0.936,0,0,0
Morocco,MAR,1989,1.157,0,0,0
Morocco,MAR,1990,1.22,0,0,0
Morocco,MAR,1991,1.226,0,0,0
Morocco,MAR,1992,0.964,0,0,0
Morocco,MAR,1993,0.443,0,0,0
Morocco,MAR,1994,0.84,0,0,0
Morocco,MAR,1995,0.611,0,0,0
Morocco,MAR,1996,1.957,0,0,0
Morocco,MAR,1997,2.083,0,0,0
Morocco,MAR,1998,1.777,0,0,0
Morocco,MAR,1999,0.825,0,0,0
Morocco,MAR,2000,0.718,0,0.064,0
Morocco,MAR,2001,0.8623,0,0.2058,0
Morocco,MAR,2002,0.842,0.00010101,0.1939,0
Morocco,MAR,2003,1.441711712,0.00010101,0.2028,0
Morocco,MAR,2004,1.5913,0.00010101,0.1989,0
Morocco,MAR,2005,0.9647,0.00010101,0.2063,0
Morocco,MAR,2006,0.9825,0.00010101,0.1832,0
Morocco,MAR,2007,0.902,0.00010101,0.2789,0
Morocco,MAR,2008,0.9158,0.00010101,0.2982,0
Morocco,MAR,2009,2.5683,0.00010101,0.3911,0
Morocco,MAR,2010,3.4678,0.00010101,0.6588,0
Morocco,MAR,2011,2.0054,0.00010101,0.6922,0
Morocco,MAR,2012,1.631,0.000101283,0.728,0
Morocco,MAR,2013,2.785,0.00010101,1.2149,0
Morocco,MAR,2014,1.6374,0.00010101,1.9238,0
Morocco,MAR,2015,1.885,0.0057,2.5194,0
Morocco,MAR,2016,1.2557,0.4015,3.0001,0
Morocco,MAR,2017,1.184712,0.4153,3.0349,0
Morocco,MAR,2018,1.6934,0.9502,3.8407,0
Netherlands,NLD,1965,0,0,0,0
Netherlands,NLD,1966,0,0,0,0
Netherlands,NLD,1967,0,0,0,0
Netherlands,NLD,1968,0,0,0,0
Netherlands,NLD,1969,0,0,0,0
Netherlands,NLD,1970,0,0,0,0
Netherlands,NLD,1971,0,0,0,0
Netherlands,NLD,1972,0,0,0,0
Netherlands,NLD,1973,0,0,0,0
Netherlands,NLD,1974,0,0,0,0
Netherlands,NLD,1975,0,0,0,0.803
Netherlands,NLD,1976,0,0,0,0.872
Netherlands,NLD,1977,0,0,0,0.867
Netherlands,NLD,1978,0,0,0,1.211
Netherlands,NLD,1979,0,0,0,1.106
Netherlands,NLD,1980,0,0,0,1.024
Netherlands,NLD,1981,0,0,0,1.085
Netherlands,NLD,1982,0,0,0,0.265
Netherlands,NLD,1983,0,0,0,0.231
Netherlands,NLD,1984,0,0,0,0.017
Netherlands,NLD,1985,0,0,0,0.441
Netherlands,NLD,1986,0,0,0.001,0.553
Netherlands,NLD,1987,0,0,0.002,0.702
Netherlands,NLD,1988,0,0,0.016,0.835
Netherlands,NLD,1989,0.0353552,0,0.023,0.9
Netherlands,NLD,1990,0.085,0,0.056,0.67
Netherlands,NLD,1991,0.104,0,0.088,0.75
Netherlands,NLD,1992,0.12,0.001,0.147,0.752
Netherlands,NLD,1993,0.092,0.001,0.174,0.863
Netherlands,NLD,1994,0.1,0.00001,0.238,0.939
Netherlands,NLD,1995,0.088,0.001,0.317,1.017
Netherlands,NLD,1996,0.08,0.002,0.437,1.316
Netherlands,NLD,1997,0.092,0.002,0.475,1.463
Netherlands,NLD,1998,0.11231,0.0035,0.64,1.590281
Netherlands,NLD,1999,0.090249,0.00527,0.645,1.788338
Netherlands,NLD,2000,0.142393,0.00771,0.829,2.013194
Netherlands,NLD,2001,0.117324,0.01306,0.825,2.358034
Netherlands,NLD,2002,0.109636,0.01704,0.946,2.906752
Netherlands,NLD,2003,0.072023,0.03074,1.318,2.547534
Netherlands,NLD,2004,0.095732,0.03314,1.867,3.324906
Netherlands,NLD,2005,0.088,0.034199,2.067,5.276719
Netherlands,NLD,2006,0.105199,0.035223,2.734,5.194
Netherlands,NLD,2007,0.107,0.035712,3.437,4.026282
Netherlands,NLD,2008,0.1,0.038889,4.258333,5.082893
Netherlands,NLD,2009,0.097222,0.044444,4.583333,6.111
Netherlands,NLD,2010,0.104167,0.059444,3.993056,7.058056
Netherlands,NLD,2011,0.057,0.100344,5.100171,7.083559
Netherlands,NLD,2012,0.104388,0.253753,4.981829,7.203605
Netherlands,NLD,2013,0.114312,0.5159,5.627148,5.954
Netherlands,NLD,2014,0.111925,0.784762,5.797334,5.013182
Netherlands,NLD,2015,0.093,1.121509,7.549873,4.93
Netherlands,NLD,2016,0.100079,1.559424,8.170458,4.90458
Netherlands,NLD,2017,0.060757,2.204346,10.568801,4.599349
Netherlands,NLD,2018,0.072348,3.2012,10.549225,4.875860296
New Zealand,NZL,1965,10.0187798,0,0,1.348
New Zealand,NZL,1966,10.805433,0,0,1.359
New Zealand,NZL,1967,11.2208566,0,0,1.134
New Zealand,NZL,1968,11.7732816,0,0,1.295
New Zealand,NZL,1969,11.6362802,0,0,1.327
New Zealand,NZL,1970,12.6704198,0,0,1.273
New Zealand,NZL,1971,14.3939858,0,0,1.256
New Zealand,NZL,1972,15.2646076,0,0,1.257
New Zealand,NZL,1973,15.0966704,0,0,1.243
New Zealand,NZL,1974,15.18888889,0,0,1.759722105
New Zealand,NZL,1975,16.66363636,0,0,1.786827368
New Zealand,NZL,1976,15.4989899,0,0,1.735511579
New Zealand,NZL,1977,14.72020202,0,0,1.658669474
New Zealand,NZL,1978,15.65959596,0,0,1.681827368
New Zealand,NZL,1979,18.44343434,0,0,1.558248421
New Zealand,NZL,1980,19.36464646,0,0,1.652143158
New Zealand,NZL,1981,19.67979798,0,0,1.619248421
New Zealand,NZL,1982,18.3040404,0,0,1.648985263
New Zealand,NZL,1983,19.75151515,0,0,1.667048421
New Zealand,NZL,1984,20.37676768,0,0,1.819095789
New Zealand,NZL,1985,19.70786543,0,0,1.690871815
New Zealand,NZL,1986,22.09769281,0,0,1.763698711
New Zealand,NZL,1987,21.92855966,0,0,1.758564737
New Zealand,NZL,1988,22.96265715,0,0,1.767947368
New Zealand,NZL,1989,22.55885729,0,0,2.260915789
New Zealand,NZL,1990,23.18530264,0,0,2.608536842
New Zealand,NZL,1991,22.8944639,0,0,2.785168421
New Zealand,NZL,1992,21.09267018,0,0.000690909,2.761105263
New Zealand,NZL,1993,23.49289285,0,0.000985859,2.883210526
New Zealand,NZL,1994,25.83708029,0,0.001010101,2.736631579
New Zealand,NZL,1995,27.53475929,0,0.001010101,2.681630409
New Zealand,NZL,1996,26.18292927,0,0.008326263,2.625496617
New Zealand,NZL,1997,23.25816566,0,0.013593556,2.717384211
New Zealand,NZL,1998,25.31932626,0,0.022069697,3.085457158
New Zealand,NZL,1999,22.91952727,0,0.038992929,3.309065263
New Zealand,NZL,2000,24.43497677,0,0.120208081,3.479374737
New Zealand,NZL,2001,21.68116869,0,0.138987879,3.304957895
New Zealand,NZL,2002,24.87302554,0,0.15548316,3.175873474
New Zealand,NZL,2003,23.62279672,0,0.146540942,3.109106175
New Zealand,NZL,2004,27.24008681,0,0.36153657,3.214029596
New Zealand,NZL,2005,23.32755423,0,0.614385962,3.628733501
New Zealand,NZL,2006,23.573219,0,0.622216759,3.88891107
New Zealand,NZL,2007,23.64049928,0.003405895,0.929880219,4.082558841
New Zealand,NZL,2008,22.3473378,0.003455616,1.05845803,4.729699535
New Zealand,NZL,2009,24.21744318,0.003589863,1.476461079,5.418774116
New Zealand,NZL,2010,24.73784111,0.003828524,1.637165051,6.430017661
New Zealand,NZL,2011,25.12087099,0.00412685,1.957219492,6.679211056
New Zealand,NZL,2012,22.90674731,0.004822946,2.079203289,6.753335463
New Zealand,NZL,2013,23.05221993,0.006850173,2.02186972,6.989873553
New Zealand,NZL,2014,24.33058232,0.018248296,2.211148637,7.847142397
New Zealand,NZL,2015,24.53903881,0.035813585,2.353675453,8.410724455
New Zealand,NZL,2016,25.92443738,0.05581317,2.306449139,8.422915487
New Zealand,NZL,2017,25.18557515,0.075420861,2.14119352,8.428234671
New Zealand,NZL,2018,26.32037732,0.098244292,2.046003874,8.320907599
North America,,1965,324.9579217,0,0,13.3322321
North America,,1966,338.9226177,0,0,14.0620069
North America,,1967,371.4169963,0,0,14.07357074
North America,,1968,377.1194209,0,0,15.5460451
North America,,1969,417.8050786,0,0,16.22706038
North America,,1970,423.8204611,0,0,16.23590253
North America,,1971,443.7399772,0,0,16.58441397
North America,,1972,465.4665737,0,0,18.67297844
North America,,1973,473.3159528,0,0,20.15069177
North America,,1974,522.0012005,0,0,20.86726481
North America,,1975,516.4280016,0,0,20.27230196
North America,,1976,509.9041632,0,0,23.85075354
North America,,1977,443.6231946,0,0,25.19712186
North America,,1978,519.5402471,0,0,26.40878666
North America,,1979,516.5705571,0,0,28.12003724
North America,,1980,521.4363643,0,0,28.87111632
North America,,1981,516.188184,0,0,30.23960327
North America,,1982,596.3379821,0,0,29.84004895
North America,,1983,625.4966913,0.003,0.002694949,33.24259916
North America,,1984,637.4446296,0.00530101,0.006555556,39.35632614
North America,,1985,619.3109511,0.010737374,0.006820202,39.71089442
North America,,1986,628.9649991,0.014173737,0.005231313,43.9606722
North America,,1987,590.9628802,0.01060303,0.004576768,49.39543318
North America,,1988,557.7150976,0.009185859,0.001879798,49.51206126
North America,,1989,590.5281167,0.253132323,2.134376768,57.00626789
North America,,1990,612.4451818,0.371794949,2.819686869,66.53731526
North America,,1991,617.2272699,0.480252873,2.983677778,70.36827563
North America,,1992,593.4140268,0.413897109,2.976689899,75.64593509
North America,,1993,628.119774,0.481214524,3.096188889,78.24148435
North America,,1994,607.4682215,0.508925425,3.545928283,78.30638277
North America,,1995,672.8782162,0.523313678,3.262215152,76.81738876
North America,,1996,733.4778323,0.553235954,3.334736364,78.53902995
North America,,1997,731.0148396,0.545643096,3.395247475,79.87154943
North America,,1998,677.5521434,0.541764609,3.133258586,80.74296554
North America,,1999,694.3182846,0.538605228,4.712331313,81.48087001
North America,,2000,662.5963083,0.541933707,5.932758586,81.85850952
North America,,2001,570.1963593,0.601930003,7.152384848,82.75008204
North America,,2002,632.3038082,0.63233444,10.88486869,87.90652127
North America,,2003,625.9625373,0.641443792,12.00947071,87.69914659
North America,,2004,626.1293987,0.721395596,15.25160707,89.01173328
North America,,2005,656.0929395,0.776374318,19.56145354,89.88983493
North America,,2006,668.8777747,0.85711634,29.35071414,89.50728264
North America,,2007,638.0051964,1.133357867,38.02311206,91.11012021
North America,,2008,667.7655011,1.687483616,59.92795223,89.42565073
North America,,2009,666.9424904,2.212260394,81.80404434,89.64803979
North America,,2010,645.8174774,3.298236421,105.4843904,92.80513807
North America,,2011,728.0894848,5.351504128,133.2264254,93.35576236
North America,,2012,686.2078517,9.987013756,157.2428547,94.710751
North America,,2013,686.3600421,17.64449548,191.6822398,99.0227713
North America,,2014,677.1447275,31.55696162,212.4543805,100.3533722
North America,,2015,659.5379254,42.56726263,228.3564836,98.71312825
North America,,2016,681.6303056,58.70379227,268.8425442,99.72848
North America,,2017,725.1566781,82.53527076,296.5572645,99.87880602
North America,,2018,708.3523312,102.9072327,322.5283644,99.74595631
Norway,NOR,1965,49.364698,0,0,0
Norway,NOR,1966,48.6929492,0,0,0
Norway,NOR,1967,53.3244804,0,0,0
Norway,NOR,1968,60.2275832,0,0,0
Norway,NOR,1969,57.3947478,0,0,0
Norway,NOR,1970,57.8543654,0,0,0
Norway,NOR,1971,63.9398792,0,0,0
Norway,NOR,1972,68.1383092,0,0,0
Norway,NOR,1973,73.6537204,0,0,0
Norway,NOR,1974,76.654493,0,0,0
Norway,NOR,1975,77.4323074,0,0,0
Norway,NOR,1976,82.0505804,0,0,0
Norway,NOR,1977,72.2085766,0,0,0
Norway,NOR,1978,80.87502,0,0,0
Norway,NOR,1979,88.9934578,0,0,0
Norway,NOR,1980,83.9818582,0,0,0
Norway,NOR,1981,93.2846952,0,0,0
Norway,NOR,1982,92.9002074,0,0,0
Norway,NOR,1983,106.0656,0,0,0
Norway,NOR,1984,106.3572804,0,0,0
Norway,NOR,1985,102.383,0,0,0.005
Norway,NOR,1986,96.201,0,0,0.026
Norway,NOR,1987,103.273,0,0,0.021
Norway,NOR,1988,108.857,0,0,0.027
Norway,NOR,1989,118.4,0,0,0.029
Norway,NOR,1990,121.145,0,0,0.213
Norway,NOR,1991,110.134,0,0,0.209
Norway,NOR,1992,116.671,0,0,0.227
Norway,NOR,1993,119.233,0,0,0.243
Norway,NOR,1994,111.643,0,0,0.27
Norway,NOR,1995,121.53,0,0,0.289
Norway,NOR,1996,103.862,0,0,0.303
Norway,NOR,1997,109.775,0,0,0.241
Norway,NOR,1998,115.703,0,0,0.27
Norway,NOR,1999,121.452,0,0.014276,0.273
Norway,NOR,2000,141.818,0.0053,0.030199,0.256
Norway,NOR,2001,120.463,0.0053,0.028758,0.255
Norway,NOR,2002,129.372,0.0053,0.038903,0.25
Norway,NOR,2003,105.48,0.0062,0.219796,0.33
Norway,NOR,2004,108.781,0.0062,0.259519,0.359
Norway,NOR,2005,135.688,0.0062,0.50703,0.333
Norway,NOR,2006,119.369,0.0071,0.636,0.388
Norway,NOR,2007,133.656,0.0071,0.892,0.386
Norway,NOR,2008,139.044,0.0074,0.913,0.397
Norway,NOR,2009,125.283,0.0077,0.977,0.227
Norway,NOR,2010,116.75,0.0081,0.879,0.344
Norway,NOR,2011,120.291,0.0085,1.283,0.339
Norway,NOR,2012,141.738,0.0089,1.548,0.326
Norway,NOR,2013,128.154,0.0098,1.881,0.396
Norway,NOR,2014,135.439,0.0116,2.217,0.258
Norway,NOR,2015,137.302,0.0134,2.515,0.256
Norway,NOR,2016,142.418,0.0238,2.115742,0.233
Norway,NOR,2017,141.955,0.040753574,2.854,0.21
Norway,NOR,2018,138.4962175,0.064488547,3.875881,0.178266653
Oman,OMN,1965,0,0,0,0
Oman,OMN,1966,0,0,0,0
Oman,OMN,1967,0,0,0,0
Oman,OMN,1968,0,0,0,0
Oman,OMN,1969,0,0,0,0
Oman,OMN,1970,0,0,0,0
Oman,OMN,1971,0,0,0,0
Oman,OMN,1972,0,0,0,0
Oman,OMN,1973,0,0,0,0
Oman,OMN,1974,0,0,0,0
Oman,OMN,1975,0,0,0,0
Oman,OMN,1976,0,0,0,0
Oman,OMN,1977,0,0,0,0
Oman,OMN,1978,0,0,0,0
Oman,OMN,1979,0,0,0,0
Oman,OMN,1980,0,0,0,0
Oman,OMN,1981,0,0,0,0
Oman,OMN,1982,0,0,0,0
Oman,OMN,1983,0,0,0,0
Oman,OMN,1984,0,0,0,0
Oman,OMN,1985,0,0,0,0
Oman,OMN,1986,0,0,0,0
Oman,OMN,1987,0,0,0,0
Oman,OMN,1988,0,0,0,0
Oman,OMN,1989,0,0,0,0
Oman,OMN,1990,0,0,0,0
Oman,OMN,1991,0,0,0,0
Oman,OMN,1992,0,0,0,0
Oman,OMN,1993,0,0,0,0
Oman,OMN,1994,0,0,0,0
Oman,OMN,1995,0,0,0,0
Oman,OMN,1996,0,0,0,0
Oman,OMN,1997,0,0,0,0
Oman,OMN,1998,0,0,0,0
Oman,OMN,1999,0,0,0,0
Oman,OMN,2000,0,0,0,0
Oman,OMN,2001,0,0,0,0
Oman,OMN,2002,0,0,0,0
Oman,OMN,2003,0,0,0,0
Oman,OMN,2004,0,0,0,0
Oman,OMN,2005,0,0,0,0
Oman,OMN,2006,0,0,0,0
Oman,OMN,2007,0,0,0,0
Oman,OMN,2008,0,0,0,0
Oman,OMN,2009,0,0,0,0
Oman,OMN,2010,0,0,0,0
Oman,OMN,2011,0,0,0,0
Oman,OMN,2012,0,0,0,0
Oman,OMN,2013,0,0.0012,0,0
Oman,OMN,2014,0,0.0012,0,0
Oman,OMN,2015,0,0.0037,0,0
Oman,OMN,2016,0,0.0037,0,0
Oman,OMN,2017,0,0.008708877,0,0
Oman,OMN,2018,0,0.013718674,0,0
Other Asia & Pacific,,1965,9.978227689,0,0,0
Other Asia & Pacific,,1966,9.991905289,0,0,0
Other Asia & Pacific,,1967,10.20432469,0,0,0
Other Asia & Pacific,,1968,10.16409929,0,0,0
Other Asia & Pacific,,1969,10.26603509,0,0,0
Other Asia & Pacific,,1970,10.32248729,0,0,0
Other Asia & Pacific,,1971,10.56510069,0,0,0
Other Asia & Pacific,,1972,10.96745589,0,0,0
Other Asia & Pacific,,1973,11.09035889,0,0,0
Other Asia & Pacific,,1974,11.45990809,0,0,0
Other Asia & Pacific,,1975,11.83158949,0,0,0
Other Asia & Pacific,,1976,12.25394469,0,0,0
Other Asia & Pacific,,1977,12.40097749,0,0,0
Other Asia & Pacific,,1978,12.81717149,0,0,0
Other Asia & Pacific,,1979,13.7132376,0,0,0
Other Asia & Pacific,,1980,13.77223414,0,0,0
Other Asia & Pacific,,1981,13.94537497,0,0,0
Other Asia & Pacific,,1982,14.41841718,0,0,0
Other Asia & Pacific,,1983,14.51293833,0,0,0
Other Asia & Pacific,,1984,15.10028087,0,0,0.001052632
Other Asia & Pacific,,1985,16.71679659,0,0,0
Other Asia & Pacific,,1986,17.78776584,0,0,0
Other Asia & Pacific,,1987,18.79821218,0,0,0
Other Asia & Pacific,,1988,20.80124027,0,0,0
Other Asia & Pacific,,1989,21.25709188,0,0,0
Other Asia & Pacific,,1990,22.28789079,0,0,0
Other Asia & Pacific,,1991,21.55555604,0,0,0
Other Asia & Pacific,,1992,20.58112747,0,0,0
Other Asia & Pacific,,1993,20.2370633,0,0,0
Other Asia & Pacific,,1994,21.37522045,0,0,0
Other Asia & Pacific,,1995,21.8268531,0,0,0
Other Asia & Pacific,,1996,20.82912788,0,0.001640218,0
Other Asia & Pacific,,1997,18.54610791,0.000002,0.004917092,0
Other Asia & Pacific,,1998,18.70706645,0.000012,0.005854207,0
Other Asia & Pacific,,1999,19.7394497,0.000009,0.005816067,0
Other Asia & Pacific,,2000,21.54612339,0.002711,0.007402049,0
Other Asia & Pacific,,2001,22.63220257,0.005114,0.006933847,0.020117021
Other Asia & Pacific,,2002,22.9967289,0.00621,0.008262989,0.025141427
Other Asia & Pacific,,2003,24.23395131,0.007709,0.004774632,0.033072426
Other Asia & Pacific,,2004,25.36834128,0.009406,0.011509401,0.039097227
Other Asia & Pacific,,2005,27.1901044,0.011602,0.017618918,0.044902674
Other Asia & Pacific,,2006,29.22265911,0.014804,0.028396607,0.046789474
Other Asia & Pacific,,2007,32.45846617,0.01720302,0.04084338,0.038653
Other Asia & Pacific,,2008,34.40415271,0.02610202,0.043745987,0.035532
Other Asia & Pacific,,2009,34.15880119,0.02950202,0.057158343,0.045486
Other Asia & Pacific,,2010,41.11951426,0.033575151,0.071939541,0.05362
Other Asia & Pacific,,2011,46.99265745,0.044014246,0.068973569,0.069007
Other Asia & Pacific,,2012,47.77868469,0.094995881,0.070883383,0.075447
Other Asia & Pacific,,2013,53.39485338,0.112543592,0.123002016,0.083663772
Other Asia & Pacific,,2014,53.18747253,0.164955692,0.237676002,0.101097984
Other Asia & Pacific,,2015,49.93236275,0.222921288,0.27818362,0.128339453
Other Asia & Pacific,,2016,58.06259745,0.321929006,0.248753351,0.131519562
Other Asia & Pacific,,2017,60.07068394,0.477047579,0.314518372,0.150633142
Other Asia & Pacific,,2018,62.91198244,0.585723529,0.497064956,0.163131005
Other CIS,,1985,22.3886804,0,0,0
Other CIS,,1986,20.6430174,0,0,0
Other CIS,,1987,21.1203126,0,0,0
Other CIS,,1988,29.1194266,0,0,0
Other CIS,,1989,25.9153616,0,0,0
Other CIS,,1990,27.719366,0,0,0
Other CIS,,1991,28.3543444,0,0,0
Other CIS,,1992,28.4919666,0,0,0
Other CIS,,1993,30.8512374,0,0,0
Other CIS,,1994,32.215423,0,0,0
Other CIS,,1995,27.9600196,0,0,0
Other CIS,,1996,29.089887,0,0,0
Other CIS,,1997,26.3992722,0,0,0
Other CIS,,1998,25.9535318,0,0,0
Other CIS,,1999,29.3156574,0,0,0
Other CIS,,2000,29.378529,0,0,0
Other CIS,,2001,27.9748486,0,0,0
Other CIS,,2002,28.021275,0,0,0
Other CIS,,2003,31.76973,0,0,0
Other CIS,,2004,32.7865464,0,0,0
Other CIS,,2005,33.1295794,0,0,0
Other CIS,,2006,32.5522,0,0.0026,0
Other CIS,,2007,33.3336,0,0.0029,0
Other CIS,,2008,28.767,0,0.0019,0
Other CIS,,2009,28.4007,0.000007375,0.0043,0
Other CIS,,2010,30.6456,0.000080625,0.0041,0
Other CIS,,2011,33.3671,0.000166,0.003,0
Other CIS,,2012,33.6939,0.001123821,0.0042,0
Other CIS,,2013,32.6511,0.00420775,0.0033,0.0035
Other CIS,,2014,31.8752,0.00812075,0.0055,0.013
Other CIS,,2015,30.4237,0.01044875,0.0057,0.015
Other CIS,,2016,30.6726,0.010767705,0.005,0.014
Other CIS,,2017,33.8418,0.01014375,0.0081,0.022
Other CIS,,2018,35.20305729,0.01484375,0.0079,0.022
Other Caribbean,,1965,0.4180328,0,0,0
Other Caribbean,,1966,0.4704522,0,0,0
Other Caribbean,,1967,0.3838716,0,0,0
Other Caribbean,,1968,0.3928716,0,0,0
Other Caribbean,,1969,0.4227104,0,0,0
Other Caribbean,,1970,0.4941298,0,0,0
Other Caribbean,,1971,0.9971298,0,0,0.97
Other Caribbean,,1972,0.9385492,0,0,0.831
Other Caribbean,,1973,0.8289686,0,0,0.978
Other Caribbean,,1974,0.7999686,0,0,0.984
